id,sample,q_result,new_q_result,final_q_result,next_yr_ver_q_result
83703,0.6480658262563983,1,,1.0,1
83704,1.34353425741982,2,,2.0,2
83705,6.723507375963556,5,5.0,5.0,5
83706,2.4051325135819015,2,2.0,2.0,2
83707,6.364985733604518,4,4.0,4.0,4
83708,0.04289020995320191,1,,1.0,1
83709,0.549527323546738,1,,1.0,1
83710,1.7391161365009964,2,,2.0,2
83711,0.9481326595644529,1,1.0,1.0,1
83712,0.07884078470068662,1,,1.0,1
83713,7.63337015042454,5,,5.0,5
83714,0.6019722042901474,1,,1.0,1
83715,0.4570157856941771,1,,1.0,1
83716,3.1085190620698366,3,,3.0,3
83717,4.853959540089138,4,,4.0,4
83718,1.0153471318715113,2,2.0,2.0,2
83719,3.637018184267448,3,,3.0,3
83720,0.9251585462093325,1,1.0,1.0,1
83721,0.5468437501826161,1,,1.0,1
83722,1.1699050407817082,2,2.0,2.0,2
83723,0.07766344507017868,1,,1.0,1
83724,0.7931646264187454,1,1.0,1.0,1
83725,4.076744627185877,3,,3.0,3
83726,0.28115050884154286,1,,1.0,1
83727,2.452917036666058,2,2.0,2.0,2
83728,3.975723644730043,3,,3.0,3
83729,5.089263325472845,4,,4.0,4
83730,0.3924990511945854,1,,1.0,1
83731,0.0304445810488018,1,,1.0,1
83732,2.4666143735571064,2,2.0,2.0,2
83733,4.61952045014181,4,4.0,4.0,4
83734,1.820874294151439,2,,2.0,2
83735,5.40349219179315,4,,4.0,4
83736,0.07109454289800023,1,,1.0,1
83737,11.736452052549462,5,,5.0,5
83738,0.9291182192062188,1,1.0,1.0,1
83739,1.2240884769703337,2,2.0,2.0,2
83740,0.0028185560823484087,1,,1.0,1
83741,2.636636512310171,3,3.0,3.0,3
83742,1.0232714302742194,2,2.0,2.0,2
83743,0.6560582456865219,1,,1.0,1
83744,1.4320887909941795,2,,2.0,2
83745,2.549195049966228,3,3.0,3.0,3
83746,2.5676991433425216,3,3.0,3.0,3
83747,3.012317722363188,3,,3.0,3
83748,0.29567605437701633,1,,1.0,1
83749,0.4407505769590583,1,,1.0,1
83750,2.3399393535296626,2,2.0,2.0,2
83751,0.2354925117460104,1,,1.0,1
83752,1.472208941095756,2,,2.0,2
83753,4.1437159053336465,3,,3.0,3
83754,3.6171335575971053,3,,3.0,3
83755,0.8003112323508872,1,1.0,1.0,1
83756,2.1317043950007015,2,,2.0,2
83757,2.5356798103634453,3,3.0,3.0,3
83758,3.056275636973846,3,,3.0,3
83759,0.7233217354936788,1,1.0,1.0,1
83760,5.882581490532749,4,4.0,4.0,4
83761,17.098451474464074,5,,5.0,5
83762,0.16072084370647985,1,,1.0,1
83763,1.3526897434855667,2,,2.0,2
83764,4.7131568500696925,4,4.0,4.0,4
83765,0.13402591895982535,1,,1.0,1
83766,0.7703671538111891,1,1.0,1.0,1
83767,0.2719311153710646,1,,1.0,1
83768,1.4808808214101066,2,,2.0,2
83769,0.3027876437199648,1,,1.0,1
83770,11.360064050995124,5,,5.0,5
83771,0.3500121588619121,1,,1.0,1
83772,2.7468802678615987,3,3.0,3.0,3
83773,0.6801960140873078,1,,1.0,1
83774,1.653584332319581,2,,2.0,2
83775,6.17270714962062,4,4.0,4.0,4
83776,0.5240018729740302,1,,1.0,1
83777,3.451866454536424,3,,3.0,3
83778,0.2628597517601883,1,,1.0,1
83779,3.4820031459236853,3,,3.0,3
83780,3.5075891792557052,3,,3.0,3
83781,0.6599343342026107,1,,1.0,1
83782,0.020657649413444792,1,,1.0,1
83783,2.98504629323485,3,,3.0,3
83784,0.7005070977632426,1,1.0,1.0,1
83785,0.4091319666794212,1,,1.0,1
83786,1.2297693625204145,2,2.0,2.0,2
83787,0.48133111237703974,1,,1.0,1
83788,1.5061532609748585,2,,2.0,2
83789,0.30128481551829495,1,,1.0,1
83790,2.2860615524854464,2,2.0,2.0,2
83791,1.7680550845509067,2,,2.0,2
83792,0.26067503597320213,1,,1.0,1
83793,0.8102077708499138,1,1.0,1.0,1
83794,0.9719931329231905,1,1.0,1.0,1
83795,4.500972911183223,4,4.0,4.0,4
83796,1.0027978361532313,2,2.0,2.0,2
83797,1.1521352780403564,2,2.0,2.0,2
83798,5.010368192028836,4,,4.0,4
83799,0.21150894881528934,1,,1.0,1
83800,5.158523756755989,4,,4.0,4
83801,7.983802032968454,5,,5.0,5
83802,4.410105910136376,3,3.0,3.0,3
83803,11.118987760911509,5,,5.0,5
83804,2.7554925815958593,3,3.0,3.0,3
83805,0.24013253115330144,1,,1.0,1
83806,0.8220303994071243,1,1.0,1.0,1
83807,7.53028491097816,5,,5.0,5
83808,6.594705316963553,5,5.0,5.0,5
83809,1.8965609205544869,2,,2.0,2
83810,1.379593988626749,2,,2.0,2
83811,4.342278766914567,3,3.0,3.0,3
83812,4.667875653388092,4,4.0,4.0,4
83813,1.751998714628199,2,,2.0,2
83814,4.571563901199955,4,4.0,4.0,4
83815,0.010285038234735675,1,,1.0,1
83816,0.6987329642685733,1,,1.0,1
83817,2.719073392037627,3,3.0,3.0,3
83818,0.9706033562214336,1,1.0,1.0,1
83819,0.14944738839812854,1,,1.0,1
83820,2.428361754811834,2,2.0,2.0,2
83821,5.669036176764406,4,4.0,4.0,4
83822,2.6383356954453747,3,3.0,3.0,3
83823,3.5010728513896847,3,,3.0,3
83824,2.657749310368445,3,3.0,3.0,3
83825,4.56563391888075,4,4.0,4.0,4
83826,8.002352244416343,5,,5.0,5
83827,5.814100415969571,4,4.0,4.0,4
83828,0.24119414308903087,1,,1.0,1
83829,4.374405748857693,3,3.0,3.0,3
83830,1.189753776263142,2,2.0,2.0,2
83831,0.5930096803017257,1,,1.0,1
83832,4.135178655750727,3,,3.0,3
83833,0.19946084428489272,1,,1.0,1
83834,0.2016154488810717,1,,1.0,1
83835,5.986214677198841,4,4.0,4.0,4
83836,0.5797202830908119,1,,1.0,1
83837,6.84592427511959,5,5.0,5.0,5
83838,1.6813681218214518,2,,2.0,2
83839,3.3976430082506375,3,,3.0,3
83840,3.4069654103374023,3,,3.0,3
83841,3.647975993614998,3,,3.0,3
83842,7.908490898115269,5,,5.0,5
83843,0.2902775286705133,1,,1.0,1
83844,3.7614304955051754,3,,3.0,3
83845,1.0781455020922766,2,2.0,2.0,2
83846,5.467898833078095,4,,4.0,4
83847,3.1505405010430403,3,,3.0,3
83848,2.819828483027963,3,,3.0,3
83849,2.0351133260200216,2,,2.0,2
83850,1.989793683887816,2,,2.0,2
83851,0.5609588907252209,1,,1.0,1
83852,3.152477842809269,3,,3.0,3
83853,0.27495847912087595,1,,1.0,1
83854,4.547603014019057,4,4.0,4.0,4
83855,3.3777071179629994,3,,3.0,3
83856,3.098153204672635,3,,3.0,3
83857,3.5275092141876963,3,,3.0,3
83858,1.6133331399117001,2,,2.0,2
83859,3.292671601950935,3,,3.0,3
83860,1.0168283564134313,2,2.0,2.0,2
83861,2.2737585952954253,2,2.0,2.0,2
83862,0.7998804434105213,1,1.0,1.0,1
83863,5.562568816417805,4,4.0,4.0,4
83864,2.0633964515334338,2,,2.0,2
83865,1.8097015586214558,2,,2.0,2
83866,0.2474051973837711,1,,1.0,1
83867,2.1492422874254524,2,,2.0,2
83868,4.0332840965007755,3,,3.0,3
83869,10.974385950947106,5,,5.0,5
83870,0.94544151126548,1,1.0,1.0,1
83871,0.15524914841006898,1,,1.0,1
83872,6.021428274471625,4,4.0,4.0,4
83873,6.846493465929523,5,5.0,5.0,5
83874,2.4498714209435297,2,2.0,2.0,2
83875,4.363602756784488,3,3.0,3.0,3
83876,1.3397093069679842,2,,2.0,2
83877,1.0258712571717417,2,2.0,2.0,2
83878,1.709518326524741,2,,2.0,2
83879,0.8546592376288885,1,1.0,1.0,1
83880,1.6751919964209399,2,,2.0,2
83881,0.33487855750224665,1,,1.0,1
83882,14.853471144579169,5,,5.0,5
83883,3.690416799671977,3,,3.0,3
83884,1.9115016991705496,2,,2.0,2
83885,1.822751725404378,2,,2.0,2
83886,1.7746768689944399,2,,2.0,2
83887,0.022250830652245857,1,,1.0,1
83888,0.3806655814513833,1,,1.0,1
83889,4.381576403702558,3,3.0,3.0,3
83890,2.4886933568877776,2,2.0,2.0,2
83891,0.12219913058034028,1,,1.0,1
83892,13.905633470097195,5,,5.0,5
83893,1.6005432505943098,2,,2.0,2
83894,1.5063291954187057,2,,2.0,2
83895,0.8398187838955601,1,1.0,1.0,1
83896,1.1174114941281375,2,2.0,2.0,2
83897,1.929439801301093,2,,2.0,2
83898,1.0160985220480612,2,2.0,2.0,2
83899,3.165879707366267,3,,3.0,3
83900,0.6455249393416573,1,,1.0,1
83901,2.554271677907871,3,3.0,3.0,3
83902,2.7096921577297617,3,3.0,3.0,3
83903,12.584752199823535,5,,5.0,5
83904,1.564420002078652,2,,2.0,2
83905,0.24824633419211511,1,,1.0,1
83906,1.7769889869157576,2,,2.0,2
83907,4.218841715794055,3,3.0,3.0,3
83908,0.8359986731877461,1,1.0,1.0,1
83909,3.257325647454497,3,,3.0,3
83910,3.821108824905627,3,,3.0,3
83911,1.0174542953344028,2,2.0,2.0,2
83912,0.7973204720686208,1,1.0,1.0,1
83913,7.223970131032295,5,,5.0,5
83914,4.667640966086749,4,4.0,4.0,4
83915,5.121751557595674,4,,4.0,4
83916,0.3864062045363124,1,,1.0,1
83917,1.3870639606263828,2,,2.0,2
83918,1.2147097968341172,2,2.0,2.0,2
83919,0.5654745253127684,1,,1.0,1
83920,5.914789109782295,4,4.0,4.0,4
83921,1.8413488708212675,2,,2.0,2
83922,0.8956608938962627,1,1.0,1.0,1
83923,4.484767713698935,3,3.0,3.0,3
83924,0.1156132712058429,1,,1.0,1
83925,0.04561310078260895,1,,1.0,1
83926,2.081559593467263,2,,2.0,2
83927,0.048673746466399555,1,,1.0,1
83928,1.8935683785531572,2,,2.0,2
83929,0.6912973281151843,1,,1.0,1
83930,1.6216989962641988,2,,2.0,2
83931,0.07654351191519497,1,,1.0,1
83932,1.546981057796791,2,,2.0,2
83933,0.2850121592677746,1,,1.0,1
83934,1.2505220130410024,2,2.0,2.0,2
83935,0.6561850113848309,1,,1.0,1
83936,1.7795029269578377,2,,2.0,2
83937,3.894878188439375,3,,3.0,3
83938,2.2941141102243217,2,2.0,2.0,2
83939,1.0202094296444317,2,2.0,2.0,2
83940,3.795409011053177,3,,3.0,3
83941,1.9587799483693498,2,,2.0,2
83942,2.042898350478499,2,,2.0,2
83943,0.45727840173096,1,,1.0,1
83944,0.9837065128996612,1,1.0,1.0,1
83945,2.244785711553006,2,2.0,2.0,2
83946,4.609890350570769,4,4.0,4.0,4
83947,1.8089353857692905,2,,2.0,2
83948,5.6481789597073115,4,4.0,4.0,4
83949,0.10021214239677469,1,,1.0,1
83950,1.6835689482882692,2,,2.0,2
83951,1.8066413548601685,2,,2.0,2
83952,0.05065296117592019,1,,1.0,1
83953,0.4772895030527048,1,,1.0,1
83954,0.8466562425648531,1,1.0,1.0,1
83955,1.4917662271186538,2,,2.0,2
83956,2.6551467806700875,3,3.0,3.0,3
83957,1.4468829699096768,2,,2.0,2
83958,0.7297090787829501,1,1.0,1.0,1
83959,1.1291762943510988,2,2.0,2.0,2
83960,0.8994651913323617,1,1.0,1.0,1
83961,4.573334757310417,4,4.0,4.0,4
83962,3.4547212213111522,3,,3.0,3
83963,0.79432644574748,1,1.0,1.0,1
83964,0.05450460891780568,1,,1.0,1
83965,1.2636496217582942,2,2.0,2.0,2
83966,0.28483006835337665,1,,1.0,1
83967,13.050801932124804,5,,5.0,5
83968,16.20232743761514,5,,5.0,5
83969,0.3028841839950679,1,,1.0,1
83970,2.0823905226298423,2,,2.0,2
83971,0.7932594814366319,1,1.0,1.0,1
83972,0.6944163926481595,1,,1.0,1
83973,10.182426835079847,5,,5.0,5
83974,2.557152648330528,3,3.0,3.0,3
83975,0.6284946354374695,1,,1.0,1
83976,0.06702982923376974,1,,1.0,1
83977,1.5500697833398906,2,,2.0,2
83978,4.592129685681112,4,4.0,4.0,4
83979,0.11231886376994782,1,,1.0,1
83980,3.135367872575346,3,,3.0,3
83981,6.324548214448329,4,4.0,4.0,4
83982,0.44828539470433953,1,,1.0,1
83983,0.2644791740630887,1,,1.0,1
83984,2.304210596720432,2,2.0,2.0,2
83985,2.7286492101537134,3,3.0,3.0,3
83986,2.5454593055595836,3,3.0,3.0,3
83987,0.27426379214478447,1,,1.0,1
83988,1.1433610048251301,2,2.0,2.0,2
83989,2.283798574540392,2,2.0,2.0,2
83990,0.30449717145477995,1,,1.0,1
83991,2.822372056662867,3,,3.0,3
83992,0.5291622168661946,1,,1.0,1
83993,1.0898204028142968,2,2.0,2.0,2
83994,0.16465013826793248,1,,1.0,1
83995,1.0560124908175808,2,2.0,2.0,2
83996,4.344524151590205,3,3.0,3.0,3
83997,9.569971932747466,5,,5.0,5
83998,3.546702376835723,3,,3.0,3
83999,2.337155075002321,2,2.0,2.0,2
84000,0.6099488507856038,1,,1.0,1
84001,1.4446091908791179,2,,2.0,2
84002,2.0890346408220344,2,,2.0,2
84003,5.046906215692364,4,,4.0,4
84004,4.122013237342087,3,,3.0,3
84005,5.5537110893351604,4,4.0,4.0,4
84006,4.99342439711055,4,,4.0,4
84007,5.867074355155674,4,4.0,4.0,4
84008,3.3472482634548504,3,,3.0,3
84009,2.6426581908154985,3,3.0,3.0,3
84010,4.846007237194831,4,,4.0,4
84011,10.524219171133309,5,,5.0,5
84012,1.6982008306099667,2,,2.0,2
84013,1.4533836588683953,2,,2.0,2
84014,2.8432584345742256,3,,3.0,3
84015,4.216139093900269,3,3.0,3.0,3
84016,2.705758233017831,3,3.0,3.0,3
84017,1.5500886122350743,2,,2.0,2
84018,2.5723850519719926,3,3.0,3.0,3
84019,2.883998592244023,3,,3.0,3
84020,4.98891614878024,4,,4.0,4
84021,4.834693634127336,4,,4.0,4
84022,2.8863683290016815,3,,3.0,3
84023,0.16529882149094746,1,,1.0,1
84024,1.7973955559016985,2,,2.0,2
84025,1.0080887607794569,2,2.0,2.0,2
84026,2.278808144004742,2,2.0,2.0,2
84027,2.369127444163853,2,2.0,2.0,2
84028,0.14445114282227292,1,,1.0,1
84029,3.3828976923372465,3,,3.0,3
84030,2.970438515867131,3,,3.0,3
84031,1.2786917153879365,2,2.0,2.0,2
84032,3.7143888405760768,3,,3.0,3
84033,0.6070717109200009,1,,1.0,1
84034,3.8353279360308736,3,,3.0,3
84035,0.9208631967351986,1,1.0,1.0,1
84036,0.24099823966251466,1,,1.0,1
84037,1.5388205678065392,2,,2.0,2
84038,2.450471146472199,2,2.0,2.0,2
84039,0.5478055961638297,1,,1.0,1
84040,0.9797967118470833,1,1.0,1.0,1
84041,0.9136354857744515,1,1.0,1.0,1
84042,5.170519499432621,4,,4.0,4
84043,0.6546345321222216,1,,1.0,1
84044,2.3643655827613643,2,2.0,2.0,2
84045,1.962414493106525,2,,2.0,2
84046,6.077293157083518,4,4.0,4.0,4
84047,0.8481010043400127,1,1.0,1.0,1
84048,3.185756179178144,3,,3.0,3
84049,1.164874363364357,2,2.0,2.0,2
84050,6.314772164956812,4,4.0,4.0,4
84051,2.704152268385118,3,3.0,3.0,3
84052,0.05142410791545968,1,,1.0,1
84053,0.10601357758812352,1,,1.0,1
84054,2.224166939220828,2,2.0,2.0,2
84055,1.173153038049832,2,2.0,2.0,2
84056,0.8413529162241216,1,1.0,1.0,1
84057,1.74715086140578,2,,2.0,2
84058,0.13506855530623113,1,,1.0,1
84059,0.5347686242684115,1,,1.0,1
84060,2.7224689464924703,3,3.0,3.0,3
84061,1.5521316671264753,2,,2.0,2
84062,0.7795513698490397,1,1.0,1.0,1
84063,4.533709693644941,4,4.0,4.0,4
84064,7.256279958879565,5,,5.0,5
84065,1.298089317949153,2,2.0,2.0,2
84066,1.959496208092476,2,,2.0,2
84067,1.9113773807034864,2,,2.0,2
84068,6.4460415195354255,4,4.0,4.0,4
84069,3.8387838457021792,3,,3.0,3
84070,4.972720870676907,4,,4.0,4
84071,1.0501251392961253,2,2.0,2.0,2
84072,4.111784598479817,3,,3.0,3
84073,3.876495514468535,3,,3.0,3
84074,1.6114608067489131,2,,2.0,2
84075,2.7156499766359508,3,3.0,3.0,3
84076,10.517644636219181,5,,5.0,5
84077,2.2512086710745254,2,2.0,2.0,2
84078,1.447220637359097,2,,2.0,2
84079,3.9368778150423402,3,,3.0,3
84080,2.916403724677079,3,,3.0,3
84081,1.9808008393233871,2,,2.0,2
84082,1.0554599128567603,2,2.0,2.0,2
84083,4.373804694161126,3,3.0,3.0,3
84084,6.109904592338167,4,4.0,4.0,4
84085,0.2159646141294857,1,,1.0,1
84086,3.0504721191076265,3,,3.0,3
84087,14.574398745486489,5,,5.0,5
84088,1.0289273909667556,2,2.0,2.0,2
84089,0.12121003198152341,1,,1.0,1
84090,1.3004167480635611,2,,2.0,2
84091,6.245289532834163,4,4.0,4.0,4
84092,4.977351446278622,4,,4.0,4
84093,0.586678480707891,1,,1.0,1
84094,1.7695673456884509,2,,2.0,2
84095,3.484280263769585,3,,3.0,3
84096,0.1770465988790372,1,,1.0,1
84097,0.42118360499090973,1,,1.0,1
84098,2.062944775190182,2,,2.0,2
84099,1.5929770832242798,2,,2.0,2
84100,6.815834050560184,5,5.0,5.0,5
84101,6.073129877303018,4,4.0,4.0,4
84102,5.600455127420407,4,4.0,4.0,4
84103,3.434362997949425,3,,3.0,3
84104,1.8656739771263864,2,,2.0,2
84105,0.39351834087934884,1,,1.0,1
84106,1.4676622669887864,2,,2.0,2
84107,1.152599534087895,2,2.0,2.0,2
84108,0.5048100724391061,1,,1.0,1
84109,1.4616979753834087,2,,2.0,2
84110,0.19131137028106524,1,,1.0,1
84111,4.919295197652977,4,,4.0,4
84112,0.510623469766694,1,,1.0,1
84113,5.993332343731086,4,4.0,4.0,4
84114,1.2484402297684698,2,2.0,2.0,2
84115,0.028566340403897956,1,,1.0,1
84116,8.25934930366899,5,,5.0,5
84117,3.590178497398502,3,,3.0,3
84118,13.120636221799845,5,,5.0,5
84119,4.009268279292982,3,,3.0,3
84120,0.6041440760038219,1,,1.0,1
84121,4.618655903555566,4,4.0,4.0,4
84122,2.4574015829401072,2,2.0,2.0,2
84123,1.2367129183936376,2,2.0,2.0,2
84124,0.2203520552210973,1,,1.0,1
84125,1.8824286242793795,2,,2.0,2
84126,6.764968262249829,5,5.0,5.0,5
84127,5.735576670252343,4,4.0,4.0,4
84128,1.2183095536112842,2,2.0,2.0,2
84129,0.23226703147035077,1,,1.0,1
84130,4.308216767799224,3,3.0,3.0,3
84131,0.22537019813444054,1,,1.0,1
84132,0.5254137607176117,1,,1.0,1
84133,13.223407459715217,5,,5.0,5
84134,1.7714696648954644,2,,2.0,2
84135,12.827755666139552,5,,5.0,5
84136,0.13142454191170472,1,,1.0,1
84137,3.90285358386727,3,,3.0,3
84138,2.4038451924795687,2,2.0,2.0,2
84139,0.41370391657663397,1,,1.0,1
84140,0.4800490432908844,1,,1.0,1
84141,5.578125496661185,4,4.0,4.0,4
84142,15.470165375565493,5,,5.0,5
84143,0.8286836149382929,1,1.0,1.0,1
84144,3.1600916118524944,3,,3.0,3
84145,6.1132182635390935,4,4.0,4.0,4
84146,0.8613480511420919,1,1.0,1.0,1
84147,0.1847457643675104,1,,1.0,1
84148,0.45125565075198554,1,,1.0,1
84149,1.6369856594250343,2,,2.0,2
84150,0.8516573978978018,1,1.0,1.0,1
84151,1.6645730542904458,2,,2.0,2
84152,1.1113413330644195,2,2.0,2.0,2
84153,1.8528864205782998,2,,2.0,2
84154,1.5739953409406229,2,,2.0,2
84155,4.2370742460224164,3,3.0,3.0,3
84156,0.8082882759070151,1,1.0,1.0,1
84157,1.297427420386343,2,2.0,2.0,2
84158,1.3722543864296086,2,,2.0,2
84159,1.6272556126741076,2,,2.0,2
84160,2.0738196751983837,2,,2.0,2
84161,7.870199513195361,5,,5.0,5
84162,0.0201797918627678,1,,1.0,1
84163,3.248154289920297,3,,3.0,3
84164,3.685627841454163,3,,3.0,3
84165,0.40361703632647633,1,,1.0,1
84166,3.195782394680828,3,,3.0,3
84167,2.3189046587757858,2,2.0,2.0,2
84168,1.438104811918489,2,,2.0,2
84169,1.307931561267952,2,,2.0,2
84170,3.374381223398202,3,,3.0,3
84171,3.513381789154394,3,,3.0,3
84172,3.395202754637516,3,,3.0,3
84173,11.158609936010174,5,,5.0,5
84174,3.04650809353643,3,,3.0,3
84175,0.24935826563028385,1,,1.0,1
84176,1.241978300106046,2,2.0,2.0,2
84177,1.724797054460042,2,,2.0,2
84178,4.302173343619221,3,3.0,3.0,3
84179,1.4276925613190503,2,,2.0,2
84180,5.292571143800208,4,,4.0,4
84181,0.6066586476234406,1,,1.0,1
84182,9.70064528931006,5,,5.0,5
84183,5.619912677859549,4,4.0,4.0,4
84184,2.3862826903994643,2,2.0,2.0,2
84185,8.543835843149667,5,,5.0,5
84186,5.806064260629835,4,4.0,4.0,4
84187,0.25493326516358084,1,,1.0,1
84188,2.7828142751700327,3,3.0,3.0,3
84189,0.08914152654027024,1,,1.0,1
84190,1.50802927163092,2,,2.0,2
84191,2.1801243582572565,2,,2.0,2
84192,0.15318382153489413,1,,1.0,1
84193,0.7897187747386335,1,1.0,1.0,1
84194,1.6533979224817614,2,,2.0,2
84195,1.213878073793461,2,2.0,2.0,2
84196,0.5993700976447981,1,,1.0,1
84197,5.140066308592383,4,,4.0,4
84198,3.086001456289074,3,,3.0,3
84199,0.5376224729135055,1,,1.0,1
84200,1.9765677861165485,2,,2.0,2
84201,0.3630580188199079,1,,1.0,1
84202,2.113576783556179,2,,2.0,2
84203,1.2444993626806975,2,2.0,2.0,2
84204,4.316634278331636,3,3.0,3.0,3
84205,7.298279058657223,5,,5.0,5
84206,0.28287296069701295,1,,1.0,1
84207,1.2712191151097842,2,2.0,2.0,2
84208,11.986172633483243,5,,5.0,5
84209,0.0492485564618089,1,,1.0,1
84210,0.9074666988131385,1,1.0,1.0,1
84211,1.9006188690429215,2,,2.0,2
84212,0.9912557173476276,1,1.0,1.0,1
84213,3.089560171618106,3,,3.0,3
84214,5.876979873046544,4,4.0,4.0,4
84215,0.9074741359916402,1,1.0,1.0,1
84216,1.6141929156525308,2,,2.0,2
84217,1.9616315065669225,2,,2.0,2
84218,5.896255850571069,4,4.0,4.0,4
84219,2.596959327798647,3,3.0,3.0,3
84220,0.7547108284276781,1,1.0,1.0,1
84221,0.3112114218721544,1,,1.0,1
84222,3.3238878833618126,3,,3.0,3
84223,3.418277387751216,3,,3.0,3
84224,20.355193987656758,5,,5.0,5
84225,2.9934367124454835,3,,3.0,3
84226,6.562719846115525,5,5.0,5.0,5
84227,8.499819212290587,5,,5.0,5
84228,4.004216083055077,3,,3.0,3
84229,1.5281379606856442,2,,2.0,2
84230,4.700141547318367,4,4.0,4.0,4
84231,2.47973998047919,2,2.0,2.0,2
84232,0.015342595618336568,1,,1.0,1
84233,0.6321394382714958,1,,1.0,1
84234,1.2294820931650838,2,2.0,2.0,2
84235,0.3702640940055133,1,,1.0,1
84236,0.32807731884508173,1,,1.0,1
84237,7.195057462033513,5,,5.0,5
84238,3.6467981725224554,3,,3.0,3
84239,0.2333959508900516,1,,1.0,1
84240,0.5922935486046625,1,,1.0,1
84241,1.5285068013732723,2,,2.0,2
84242,1.6449390425705337,2,,2.0,2
84243,6.185497068354987,4,4.0,4.0,4
84244,4.272835474808834,3,3.0,3.0,3
84245,3.615362697987552,3,,3.0,3
84246,1.0288453493878227,2,2.0,2.0,2
84247,1.2721264836011485,2,2.0,2.0,2
84248,3.8929993024202565,3,,3.0,3
84249,4.036709193718055,3,,3.0,3
84250,0.5647580552523123,1,,1.0,1
84251,2.2198960104306087,2,2.0,2.0,2
84252,13.186210925501609,5,,5.0,5
84253,0.5501173669854313,1,,1.0,1
84254,2.54825817606938,3,3.0,3.0,3
84255,1.8143688254662715,2,,2.0,2
84256,4.991113542746181,4,,4.0,4
84257,0.7984816419191197,1,1.0,1.0,1
84258,1.0626686270664412,2,2.0,2.0,2
84259,0.9853632979098393,1,1.0,1.0,1
84260,7.731885522328512,5,,5.0,5
84261,10.242588538528265,5,,5.0,5
84262,1.5265542481396166,2,,2.0,2
84263,2.446462118835357,2,2.0,2.0,2
84264,1.795053349721646,2,,2.0,2
84265,0.371901371957174,1,,1.0,1
84266,3.852376269618371,3,,3.0,3
84267,2.583394385756713,3,3.0,3.0,3
84268,2.002875034181467,2,,2.0,2
84269,3.5342809232043244,3,,3.0,3
84270,0.3344049835272123,1,,1.0,1
84271,3.5564126675202914,3,,3.0,3
84272,6.3066767908877654,4,4.0,4.0,4
84273,0.10734157583080368,1,,1.0,1
84274,1.412460971992298,2,,2.0,2
84275,0.08306403930729356,1,,1.0,1
84276,0.33137051500863984,1,,1.0,1
84277,0.26149239768683463,1,,1.0,1
84278,0.4666968660305081,1,,1.0,1
84279,8.793224173174162,5,,5.0,5
84280,0.07580361921731257,1,,1.0,1
84281,4.857929880532431,4,,4.0,4
84282,4.406137785710329,3,3.0,3.0,3
84283,3.4234646690008326,3,,3.0,3
84284,0.39825396159819504,1,,1.0,1
84285,5.035001471016232,4,,4.0,4
84286,2.5942681873412585,3,3.0,3.0,3
84287,1.1750857902931182,2,2.0,2.0,2
84288,3.9472473136927575,3,,3.0,3
84289,0.5820270350537129,1,,1.0,1
84290,1.1098437349389942,2,2.0,2.0,2
84291,1.5383626269716257,2,,2.0,2
84292,4.347019235291014,3,3.0,3.0,3
84293,1.2439332357251178,2,2.0,2.0,2
84294,3.4264000686594582,3,,3.0,3
84295,4.912594571201905,4,,4.0,4
84296,4.696318852391036,4,4.0,4.0,4
84297,3.3639563320547867,3,,3.0,3
84298,5.404159276508511,4,,4.0,4
84299,11.453095959909112,5,,5.0,5
84300,0.7987583528583155,1,1.0,1.0,1
84301,1.4192140540900053,2,,2.0,2
84302,0.17951020490386477,1,,1.0,1
84303,1.1553950824931758,2,2.0,2.0,2
84304,7.740045315276539,5,,5.0,5
84305,0.5189265111763164,1,,1.0,1
84306,4.935674332335207,4,,4.0,4
84307,3.738043804060594,3,,3.0,3
84308,3.9582136661353857,3,,3.0,3
84309,1.0308829537168143,2,2.0,2.0,2
84310,1.1888689894964317,2,2.0,2.0,2
84311,2.340231910827695,2,2.0,2.0,2
84312,2.0396883976337152,2,,2.0,2
84313,3.7840367239756687,3,,3.0,3
84314,0.5313593786040425,1,,1.0,1
84315,10.541296810457371,5,,5.0,5
84316,2.7771546360372,3,3.0,3.0,3
84317,0.3200377428698261,1,,1.0,1
84318,1.4163714464840753,2,,2.0,2
84319,7.326239712730251,5,,5.0,5
84320,4.972434197858578,4,,4.0,4
84321,0.3050703514904284,1,,1.0,1
84322,4.9378414611349175,4,,4.0,4
84323,3.631335449248154,3,,3.0,3
84324,2.581061845921816,3,3.0,3.0,3
84325,1.8018284049012805,2,,2.0,2
84326,2.18758292822538,2,,2.0,2
84327,5.14937603368647,4,,4.0,4
84328,3.017307097730824,3,,3.0,3
84329,2.7990835979151147,3,3.0,3.0,3
84330,0.8752679396838042,1,1.0,1.0,1
84331,1.6182299957063049,2,,2.0,2
84332,0.6277483626233042,1,,1.0,1
84333,1.5963947588155625,2,,2.0,2
84334,0.20910730989438014,1,,1.0,1
84335,4.103798905991759,3,,3.0,3
84336,0.3306336346222837,1,,1.0,1
84337,1.3313374078360631,2,,2.0,2
84338,2.4434822020930254,2,2.0,2.0,2
84339,0.9474317293764722,1,1.0,1.0,1
84340,4.697577734888478,4,4.0,4.0,4
84341,9.269567824286045e-06,1,,1.0,1
84342,0.9842408662826082,1,1.0,1.0,1
84343,1.661364504626303,2,,2.0,2
84344,2.3771194032034333,2,2.0,2.0,2
84345,3.2686157665352993,3,,3.0,3
84346,0.5204126025204622,1,,1.0,1
